"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"3161","chr17",9548564,9549496,933,"*",9,1.04971696660107e-21,5.85935691325943e-12,4.98010328228756e-05,9.91193818756833e-13,0.0360429129030583,0.0117241599061572,"USP43, RP11-55L4.2"
"3162","chr1",11865642,11866529,888,"*",13,3.75495765578452e-19,2.1182295542739e-13,0.00187658114502928,9.97147340498048e-13,0.0214743012341769,0.00693902121379878,"CLCN6, MTHFR"
"3163","chr4",57253385,57254193,809,"*",11,2.85872762533509e-19,1.49818120216529e-10,0.00018890618708051,9.99942742035242e-13,0.0131807624997117,0.00743310291694412,"RP11-646I6.5, AASDH"
"3164","chr1",119535693,119536064,372,"*",5,5.61650360402297e-18,1.63763735272073e-13,3.51572400553737e-05,1.00022797221806e-12,0.311640469386421,0.194057676644931,NA
"3165","chr10",26680729,26680932,204,"*",2,2.20801238679417e-20,5.68501044016106e-13,4.74013474385416e-09,1.00198369195827e-12,0.238338921728599,0.220836099577828,NA
"3166","chr1",20126168,20126660,493,"*",6,5.16793143073943e-18,2.67604732611593e-12,1.25496915172698e-05,1.00279923656816e-12,0.00884610817292317,0.00568546809430332,"TMCO4"
"3167","chr1",89989507,89990278,772,"*",8,2.94412595229494e-21,8.71331670943113e-11,4.9578986516784e-06,1.00728554765325e-12,-0.168883258207893,-0.0193576479743211,NA
"3168","chr7",44621413,44622423,1011,"*",11,9.34708537765835e-19,1.84556353657371e-12,0.000487050138685044,1.00806594869316e-12,0.0164901699884441,0.00523156599614981,"TMED4"
"3169","chr3",194868507,194868843,337,"*",4,2.321986616077e-17,6.68966231584059e-14,4.91325183242512e-05,1.01053024293065e-12,-0.393669795684438,-0.293496795101482,"XXYLT1-AS2, XXYLT1"
"3170","chr11",94501303,94502008,706,"*",10,2.11355313732877e-20,5.1886293799622e-15,0.00303645485745155,1.01218554104346e-12,0.0187079206721886,0.0117299079185089,"AMOTL1"
"3171","chr5",133340302,133340900,599,"*",6,1.87449357735017e-19,8.39512867327241e-14,6.56543358481593e-05,1.02000501809586e-12,0.0120489141956064,0.00758175477056056,"CTB-113I20.2, VDAC1"
"3172","chr12",29376483,29376872,390,"*",3,1.15651069348591e-17,1.40498893661192e-13,6.64410592688344e-06,1.02261839238202e-12,0.275464812482675,0.232921562699731,"FAR2"
"3173","chr3",33260366,33261204,839,"*",8,2.04744108683933e-18,1.17735895068905e-14,0.00152314168644182,1.02396418382928e-12,0.219715677885263,0.155433591585747,"SUSD5"
"3174","chr15",90233617,90234232,616,"*",14,2.8474162945511e-19,1.09237290184416e-09,2.87012905693948e-05,1.03864050113814e-12,0.0158959539803228,0.00618348028211717,"WDR93, PEX11A"
"3175","chr12",57481903,57483108,1206,"*",9,3.60057709932904e-19,6.43729747827724e-13,0.00052076849043999,1.03992339712606e-12,0.0162014950933205,0.00652627770259643,"NAB2"
"3176","chr6",30034178,30035104,927,"*",17,3.13042121982265e-19,1.11318942612586e-15,0.0103000975565006,1.0413484204976e-12,0.0213726152209789,0.00997718380211419,"PPP1R11"
"3177","chr8",119964124,119964729,606,"*",9,4.09060005968297e-18,1.8047578526572e-12,0.00063279857712094,1.04602221559017e-12,0.124173900041289,0.0233427575344847,"TNFRSF11B"
"3178","chr19",20959091,20959100,10,"*",2,5.77252865685681e-19,1.28657974700445e-12,6.69084120983283e-10,1.04628763162371e-12,0.179032241419328,0.155141745172382,NA
"3179","chr12",68725932,68726610,679,"*",10,5.81417581837276e-19,1.99880694303547e-10,6.88565017674271e-06,1.05084487140322e-12,0.00828590179340415,0.0053969889126604,"MDM1"
"3180","chr17",21117669,21118261,593,"*",12,1.1742321312226e-18,5.51202706697528e-13,0.000537152630181724,1.05347968943034e-12,0.0219648228355445,0.00703321967756171,"AC087294.2, TMEM11"
"3181","chr16",451040,452092,1053,"*",7,3.79719384049485e-24,1.04935801961197e-11,6.93569224459635e-05,1.06378012028918e-12,0.0115254016623955,0.00548674821861249,"NME4, DECR2"
"3182","chr1",26201866,26202270,405,"*",4,8.00411143075301e-20,4.52169112234003e-13,8.45897089389659e-06,1.06928054317592e-12,0.0178070729580651,0.00822041443881639,NA
"3183","chr8",33330484,33330940,457,"*",10,1.21336298696626e-18,1.88199759619223e-12,2.16797600171191e-05,1.08077332672599e-12,0.0376485585229491,0.0104003704677973,"FUT10, TTI2"
"3184","chr14",24025007,24025576,570,"*",9,8.1435647472789e-18,2.43584739775604e-13,0.000228605662685111,1.08153244916991e-12,0.0264285478966385,0.00770690098565344,"RP11-66N24.4, THTPA, ZFHX2"
"3185","chr15",65578830,65579557,728,"*",9,1.22860921429492e-18,5.78936778904714e-13,1.3293833074466e-05,1.08271125246801e-12,0.0316802983273819,0.00924666215886416,"PARP16"
"3186","chr13",76055871,76056497,627,"*",10,7.01314526565284e-22,7.27403785681958e-12,7.05823403191035e-06,1.09118707364415e-12,0.0168338877402969,0.00797327728614951,"TBC1D4"
"3187","chr1",161136002,161136664,663,"*",10,3.74761851728968e-18,4.19774809663281e-13,0.000534762917931115,1.09467818857055e-12,0.0120424066187545,0.00588199721798866,"PPOX"
"3188","chr1",15783158,15783513,356,"*",4,3.91720892912031e-17,7.68098020734677e-14,6.11788691719929e-05,1.10070430688884e-12,0.22827808979972,0.203298230614829,"CELA2A"
"3189","chr5",167956394,167957046,653,"*",6,1.05113628982478e-18,7.81976888594152e-14,5.61706886303997e-05,1.10577549523291e-12,0.332374330644363,0.180191604138037,"FBLL1"
"3190","chr11",794433,794867,435,"*",5,6.7322750806178e-18,4.74996378692458e-14,9.33637232444081e-05,1.10594565701148e-12,0.314989960363684,0.268148767558479,"SLC25A22"
"3191","chr12",49525133,49526040,908,"*",9,8.486494353984e-18,1.3866983433983e-13,0.000155027870789397,1.11295914358893e-12,-0.147391008353058,-0.0103474549703028,"RP11-386G11.10, TUBA1B"
"3192","chr12",128850196,128850903,708,"*",6,5.12338048994252e-18,1.31929508068787e-12,0.000147009948217124,1.11559651589222e-12,0.202971881209623,0.146563849468752,"TMEM132C"
"3193","chr4",164087380,164088493,1114,"*",9,1.64694401164184e-21,5.06734478779066e-11,8.86922071238673e-05,1.11592501203316e-12,0.0634295372834478,0.0195792848194782,"NAF1"
"3194","chr13",114917297,114917640,344,"*",4,2.42825364578754e-18,7.4642894005411e-14,6.15514541937996e-05,1.12583540271155e-12,-0.26443703634627,-0.239858216948869,NA
"3195","chr4",76598323,76598817,495,"*",9,2.68582530533411e-19,1.39130574599124e-13,0.000344873003429189,1.13292099071623e-12,0.0122614417390843,0.00448920494940849,"G3BP2"
"3196","chr19",44285568,44285974,407,"*",4,9.90463145372262e-18,1.0859066453564e-13,3.56069889801926e-05,1.14133716046937e-12,-0.190641998914905,-0.172521524567134,NA
"3197","chr3",24536765,24537407,643,"*",14,5.76985923376721e-21,1.19209234595124e-14,0.00289269040451553,1.14329125803681e-12,0.108645219587201,0.0375979408029121,"THRB-AS1, THRB"
"3198","chr3",111393150,111393604,455,"*",11,1.72816439506133e-17,2.91124599039315e-14,0.00184896630416999,1.14760150312947e-12,0.0149563918995912,0.00730739953653841,"PLCXD2"
"3199","chr17",41855745,41856855,1111,"*",12,4.6530747971227e-19,9.47610073860379e-11,3.97015734919878e-05,1.14898072917979e-12,0.0209826132309475,0.00666489449210334,"DUSP3"
"3200","chr11",47270235,47270908,674,"*",15,3.63355415256812e-18,8.37620489952067e-14,0.0019569767136082,1.15146335034588e-12,0.013301900558862,0.00656808860856132,"NR1H3, ACP2"
"3201","chr4",492856,493489,634,"*",7,1.01690539857433e-20,2.55067557697539e-10,9.25441303260503e-05,1.15312937865101e-12,0.00930267045673566,0.00568210414445304,"PIGG, ZNF721"
"3202","chr19",45279765,45280184,420,"*",3,3.00505479061962e-22,6.49873438966872e-13,1.84597950482118e-07,1.16711236114112e-12,-0.301504346153962,-0.249404909057742,NA
"3203","chr18",60051870,60052464,595,"*",5,1.88421812949898e-17,1.32541675186497e-13,4.35935964009544e-05,1.16914726881146e-12,0.29056428211984,0.183805446296135,"TNFRSF11A"
"3204","chr20",1293682,1294376,695,"*",6,6.32859404771949e-20,4.5013632623486e-12,1.08322988383119e-08,1.17412818301612e-12,0.281734908916359,0.0884582529109263,"SDCBP2"
"3205","chr7",56019372,56019978,607,"*",10,4.13321498657838e-18,6.09521024047603e-13,7.99815972143357e-05,1.17763002768344e-12,0.00987947750755466,0.00694878769869695,"MRPS17, GBAS, MRPS17"
"3206","chr13",95248247,95248671,425,"*",8,2.99341333547676e-17,3.98298227706954e-14,0.00025886770654979,1.18192923828003e-12,0.00970882036339222,0.00635831085512589,"TGDS"
"3207","chr1",32665450,32666112,663,"*",6,1.86700132776984e-25,8.62054129748931e-12,7.63368070331261e-06,1.18296993602839e-12,0.254223569081333,0.0957712060679105,"CCDC28B"
"3208","chr9",126135610,126135998,389,"*",3,5.32797816841366e-20,1.6136889377185e-13,5.09521995062046e-06,1.18360311465514e-12,0.317490701968975,0.276478824752419,"CRB2"
"3209","chr10",106440778,106441036,259,"*",2,3.29238757989851e-18,4.80970741035784e-13,2.01298695604762e-08,1.19540695783249e-12,0.293087364874513,0.263564403034127,"SORCS3"
"3210","chr5",55290639,55291172,534,"*",10,2.14516418055466e-19,8.69988597697933e-12,5.70018885533795e-05,1.20510556310869e-12,0.0726983573172408,0.0151615466946983,"CTD-2031P19.3, IL6ST"
"3211","chr1",109204168,109204325,158,"*",5,3.57674835050175e-19,9.83488702679875e-14,2.92597944574182e-05,1.2066014670246e-12,-0.242341509361793,-0.149056518653436,NA
"3212","chr10",94594240,94594494,255,"*",3,9.77576534997021e-19,1.68091688759289e-12,5.92186836805081e-09,1.2127027555583e-12,0.235191474342859,0.144623504618311,"EXOC6"
"3213","chr7",22396146,22396644,499,"*",5,2.35769367957533e-19,8.97490401461757e-14,6.24257043383212e-05,1.21483644518987e-12,0.0222807300090601,0.007596870798156,"RAPGEF5"
"3214","chr13",48611439,48612267,829,"*",13,1.50312837555734e-19,6.90057969950184e-12,8.14371854966329e-06,1.21660631960445e-12,0.0171549098683897,0.00670639176700899,"NUDT15, SUCLA2"
"3215","chr8",145559792,145559963,172,"*",2,1.39815237155728e-23,3.63293631082214e-13,1.83322361922283e-07,1.21699567789809e-12,0.287779949354004,0.250623445543355,"SCRT1"
"3216","chr19",13080409,13080743,335,"*",3,1.11164685867442e-18,1.71222684667514e-13,5.76539518992165e-06,1.22205798283994e-12,0.250299778845119,0.181476848549784,"DAND5"
"3217","chr1",28157047,28157761,715,"*",8,1.24109069031931e-18,3.4372534980123e-12,9.91281338211047e-07,1.22273525457734e-12,0.00986453746671897,0.00610149495822309,"PPP1R8"
"3218","chr5",151150984,151152059,1076,"*",10,1.54505479843507e-21,5.81285115899003e-14,0.000432226436705404,1.22496721891109e-12,0.0211430380396108,0.00776601554847071,"G3BP1, ATOX1"
"3219","chr11",65819332,65820066,735,"*",10,4.44520051367524e-18,7.76840143770043e-12,0.00014467021806586,1.23137965626863e-12,0.00851390110191745,0.00512289844116142,"SF3B2"
"3220","chr12",65152772,65153561,790,"*",11,1.41003205437475e-20,4.65965131590225e-10,1.10047811241879e-05,1.2377763063871e-12,-0.0243282387852013,0.00206957969472378,"RP11-629N8.3, GNS"
"3221","chr11",86748241,86749237,997,"*",7,7.943145996805e-21,5.69855850953742e-11,6.29142615857453e-06,1.24808205437905e-12,0.178074110428549,0.0431113459107665,"TMEM135"
"3222","chr14",101539195,101539612,418,"*",4,6.51070757806948e-18,2.37632833830186e-13,9.50806565301661e-06,1.24943830277977e-12,-0.385377270577346,-0.234858080380103,"MEG9"
"3223","chr12",133248929,133249980,1052,"*",7,6.8713468776408e-19,6.86296108788436e-13,1.80841605106554e-05,1.25089006560852e-12,0.0724036422182335,-0.00284105621484554,"POLE"
"3224","chr8",145743120,145743681,562,"*",6,4.62380427413896e-19,2.21472818181786e-13,1.11162692024002e-05,1.26790186355122e-12,0.0139584700785886,0.00596254320647976,"LRRC14, RECQL4"
"3225","chr1",63789341,63790202,862,"*",4,1.20359960612409e-17,2.25015407317011e-13,1.36754941394789e-05,1.2692535463418e-12,0.370789970491217,0.284332812430646,"FOXD3, RP4-792G4.2"
"3226","chr17",49336911,49337787,877,"*",8,3.67120630160999e-18,6.62045246697129e-13,4.49395682004353e-05,1.2793578128132e-12,0.0123344927487789,0.00812793043183375,"MBTD1"
"3227","chr8",121457072,121457656,585,"*",10,1.52670445729419e-18,1.64290828647463e-14,0.00217023799740981,1.28771708330957e-12,0.0309463913019451,0.014734162066381,"MTBP, MRPL13"
"3228","chr15",41836038,41836937,900,"*",11,1.01912694079487e-18,3.7783388398714e-13,0.000119425173692247,1.29434819203618e-12,-0.0429381030326157,0.00284342305911457,"RPAP1"
"3229","chr22",19938916,19939061,146,"*",5,6.589039164804e-18,5.28089454242968e-11,3.85405970300464e-05,1.32598892495319e-12,0.231002689294092,0.157037654582777,"COMT"
"3230","chr22",24407696,24407975,280,"*",5,7.07380083410757e-21,1.2106713825841e-10,2.51994036785417e-09,1.33407847403474e-12,0.017564773095354,0.00873682538504933,"CABIN1"
"3231","chr18",43753710,43754046,337,"*",5,8.73814328788408e-21,6.7361912599916e-13,1.26641175502613e-05,1.33879798445871e-12,0.00947747247876262,0.00632857867641014,"C18orf25"
"3232","chr14",95693784,95693981,198,"*",3,2.88204445100042e-17,1.66030964935828e-13,1.22842279360697e-05,1.35531784575975e-12,0.361785255351117,0.338507199816042,"CLMN"
"3233","chr16",2097351,2098364,1014,"*",8,3.11345531572005e-22,5.6962754191473e-12,2.86479751539534e-06,1.35592660815359e-12,0.011580360232667,0.00602830771453655,"TSC2, NTHL1"
"3234","chr4",148605045,148605624,580,"*",9,1.35158596972577e-17,8.49377480533677e-14,0.000268921489301472,1.36547023348768e-12,0.011566623414937,0.00653885068139749,"PRMT10"
"3235","chr3",170746029,170746586,558,"*",5,1.47689297909229e-17,7.66154634545414e-14,0.000135619476475975,1.36776417637275e-12,-0.205664569504974,-0.138965687664178,NA
"3236","chr19",12758716,12759156,441,"*",5,1.13050680901894e-19,2.26572109591949e-13,4.94659352472648e-05,1.36981150079758e-12,0.228810045457925,0.167744584376818,"CTD-2192J16.22, MAN2B1"
"3237","chr11",798041,798458,418,"*",6,1.24104350449739e-17,1.16074870982775e-13,0.000175477073749937,1.37970234190734e-12,0.0181439881716895,0.0060577738251336,"SLC25A22"
"3238","chr1",111742515,111743368,854,"*",5,6.33960919131795e-18,1.06443471020424e-13,0.000145819892932709,1.3858345261392e-12,-0.245538932406742,-0.105757416272623,"DENND2D"
"3239","chr6",30658493,30659043,551,"*",15,1.10204771612343e-18,3.00729706628367e-12,0.00231695000983156,1.40777220012145e-12,0.0300360041318676,0.00861745793623533,"NRM"
"3240","chr4",189203391,189204296,906,"*",5,4.76392059365397e-21,8.21024440827706e-08,2.77034374772473e-06,1.41081598118906e-12,0.318609301478579,0.163605874038196,NA
"3241","chr20",46130460,46131144,685,"*",10,8.9378633181487e-18,1.68428006389649e-12,0.000374370168740645,1.42193354614985e-12,0.00908207608193738,0.00557555046634879,"NCOA3"
"3242","chr8",103667760,103668528,769,"*",12,8.85896546793304e-20,4.50887729399701e-13,0.000144124867843745,1.42559019728312e-12,0.0208115723929868,0.00682086576851165,"KLF10"
"3243","chr2",139259034,139259770,737,"*",9,4.37457564462714e-18,3.52597893928944e-13,0.000122331867127474,1.42588365258951e-12,0.0151777249292966,0.00948529857314821,"SPOPL, AC097721.2"
"3244","chr8",6565434,6565964,531,"*",11,6.31488331108068e-19,1.94849645481412e-12,0.000125919141299408,1.43863479882474e-12,0.00802130956340313,0.00468353418972093,"AGPAT5, CTD-2541M15.1"
"3245","chr7",42267337,42268072,736,"*",7,1.8033008268485e-19,4.55810662897714e-12,1.42519814835628e-05,1.44378821893084e-12,0.364220451939664,0.204913293740479,"GLI3"
"3246","chr11",1469112,1469746,635,"*",3,8.36133313695632e-23,2.43858473168682e-13,3.33114746254618e-06,1.44575015076008e-12,-0.256549914066953,-0.21991143240795,"BRSK2"
"3247","chr11",67159389,67159770,382,"*",6,1.8716036726111e-17,5.02144100721549e-14,0.00055772644574051,1.44910700026542e-12,0.0125253034187826,0.00565257978898947,"RAD9A"
"3248","chr6",26690079,26690091,13,"*",2,2.6596065349882e-20,4.34862464764626e-13,1.94942556324956e-07,1.4498435146191e-12,0.22668257949404,0.195852719039649,NA
"3249","chr1",89458035,89458595,561,"*",4,9.13160524679732e-20,6.15327337074129e-13,3.28203399068567e-06,1.45087398526847e-12,0.00805050327180521,0.0064690855250292,"CCBL2, RBMXL1"
"3250","chr10",75545361,75545908,548,"*",7,5.61508955890974e-18,2.7296650979422e-13,1.97760908595653e-05,1.45895535378848e-12,0.0126807732973065,0.00624797406650883,"ZSWIM8"
"3251","chr11",93885254,93885823,570,"*",2,1.02234486675891e-16,4.50699836325549e-13,1.70663662772516e-07,1.48529840051029e-12,-0.279874802230345,-0.277507514159045,"PANX1"
"3252","chr1",221060753,221061058,306,"*",4,2.23201382292744e-18,1.31458387848208e-13,2.86487143282143e-05,1.49104767414554e-12,0.25510129360046,0.1849877747574,NA
"3253","chr19",1275167,1275762,596,"*",6,1.09910555787051e-19,5.80489409108875e-12,4.60436069214395e-05,1.49254180927838e-12,0.0220198280043332,0.00525599663067559,"C19orf24"
"3254","chr6",83902926,83903927,1002,"*",13,3.11724638954616e-20,3.470252202295e-13,0.00153923022614681,1.50271470754666e-12,0.0372127398532566,0.0110860045625261,"RWDD2A, PGM3"
"3255","chr3",179065417,179065847,431,"*",8,1.27094323773988e-16,1.47157646309624e-14,0.00135802354319182,1.50639019057393e-12,0.0108766121289035,0.00837677090207841,"MFN1"
"3256","chr12",27863332,27864261,930,"*",10,1.31473222028059e-19,4.92549262296831e-11,5.20658144034166e-06,1.51395790080188e-12,0.019805343081274,0.00635051765138256,"MRPS35, RP11-1060J15.4"
"3257","chr1",156357839,156358231,393,"*",7,1.2881994596674e-18,1.28721245290964e-13,0.000258957958808321,1.52435978452121e-12,0.261750348659919,0.176263029914248,"RP11-139I14.2"
"3258","chr17",40489513,40489785,273,"*",5,6.11239821812325e-17,6.29208755664663e-14,0.0001648854765211,1.53280600308038e-12,-0.178684012773177,-0.151221747646474,"STAT3"
"3259","chr8",37756942,37757338,397,"*",8,1.34969310573092e-19,3.29590982204173e-11,0.000104671431666422,1.53592115346206e-12,0.0524193533453948,0.0123697191562985,"RAB11FIP1"
"3260","chr3",12329745,12330532,788,"*",5,3.65106307860749e-25,1.0932326369479e-12,2.63170699021324e-06,1.53934168265392e-12,-0.128044130366886,-0.046857225973692,"PPARG"
"3261","chr16",4000474,4000986,513,"*",6,1.44592049742235e-18,3.81978878528262e-13,0.000132522638813189,1.5413504985054e-12,-0.351526349769276,-0.213182813823428,NA
"3262","chr1",233248709,233249267,559,"*",3,3.07306116244834e-17,2.47745977853792e-13,2.33669669827265e-06,1.54328945330589e-12,-0.37382144414626,-0.336783218079947,"PCNXL2"
"3263","chr1",144533778,144533951,174,"*",3,5.64376177125228e-18,2.18092684524046e-13,5.72901108986968e-06,1.57003651655256e-12,0.185224754114961,0.144899903735672,NA
"3264","chr3",197155143,197155273,131,"*",2,9.00735365245849e-18,4.76882866963697e-13,1.85212557549545e-07,1.57653203973038e-12,-0.447710447103438,-0.410441592856821,NA
"3265","chr6",12011930,12013002,1073,"*",9,8.44107844348669e-21,5.08674299276978e-11,1.44492834983436e-05,1.58220912012546e-12,0.0251137957189561,0.0103479158262275,"HIVEP1"
"3266","chr3",32147840,32148582,743,"*",8,1.18219118153736e-19,1.75068789288687e-12,4.81769337986498e-05,1.58260243384419e-12,0.0109886864870113,0.00465504562354814,"GPD1L"
"3267","chr12",57584720,57585135,416,"*",5,7.36577842967152e-18,7.81896642438415e-13,2.76758911818689e-05,1.58448095113107e-12,-0.0950855970870092,-0.0420343050832503,"LRP1"
"3268","chr22",29702335,29703180,846,"*",8,6.14365247704008e-20,1.26845069858012e-11,2.67028368201986e-05,1.58542793724646e-12,0.0160914627726544,0.00468017739358546,"GAS2L1"
"3269","chr2",97198107,97198126,20,"*",2,2.86470093099771e-18,4.77324680749361e-13,2.2092930830029e-07,1.59768242282631e-12,-0.22787962334759,-0.204396494889577,NA
